1133	15		great stay
3378	3		suddently ring fire alarm
4445	5		great Restaurant staff
4430	5		helpful cheerful Staff
2196	12		no free wifi
944	6		better breakfast
1478	16		excellent Connection to public transport
2300	0		no bathroom
2009	12		not always available wifi
1103	15		modern hotel
3001	2		very hot Room
2884	2		very friendly rooms
1622	16		2 mile walk Albert Hall
4963	7		not so cheap Price
4143	5		very helpful Staff
4459	5		good staff
4975	7		really expensive Room service
1939	16		excellent location
4201	5		friendly staff
3933	13		best areas
3634	11		available rooms
4550	5		exceptionally professional Staff
1741	16		great location
2869	2		Warm room
2001	12		very welcoming checkin
2626	8		poor Pillows
1151	15		excellent hotel
634	6		fresh Breakfast
2215	0		useful fridge
2390	0		off shower door
1215	16		good location
2450	0		very nice shower
3611	11		cosy Room
3788	11		really good room size
775	6		excellent Breakfast
4250	5		spacious staff
3224	9		very dusty heater
3035	2		dusty surfaces
4261	5		friendly Staff
3353	3		quiet street
1037	6		great breakfast
2256	0		open wardrobe
4513	5		awkward desk
1239	16		a little high location
4934	7		much higher Price
4187	5		Very friendly staff
1159	15		great hotel
2707	8		Very comfy bed
1012	6		very good breakfast
431	4		tired looking decor
3716	11		small room
4189	5		brilliant staff
2777	8		so old Pillows
4394	5		fantastic staff
503	14		Beautiful facilities
1525	16		very friendly location
3927	10		very hot air con
3693	11		comfortable Room
3065	2		very well cleaned room
4839	5		very attentive staff
682	6		hot food
1082	6		smells food
3880	11		comfortable room
2893	2		friendly room
2447	0		freezing cold bath
607	14		good facilities
120	15		nice place
3643	11		Big room
2310	0		always cold Shower
4272	5		helpful Staff
3915	1		didn t work TV
354	4		palatial fittings
792	6		mediocre Breakfast
2280	0		larger bottle of water
1972	12		freely available Newspapers
4233	5		friendly staff
903	6		hot coffee
519	14		Great facilities
4288	5		very clean staff
68	4		Fantastic riverside
1187	16		relatively close to Rijks
349	4		Lovely hotel
4040	17		safe location
1458	16		amazing uber ride to
424	4		excellent interior design
2666	8		very comfortable bed
3446	3		quiet interior courtyard
1981	12		Early check in
2187	12		excellent selection for
3925	10		scalded water temperature
2687	8		very nice beds
2858	2		very friendly room
3307	9		None radiators
3059	2		loved room
1922	16		3 minute walk Train station
626	6		great selection of drinks
97	4		good sense of
1957	12		didn t work cleaners
642	6		Nice breakfast
432	12		Unusual practice
2439	0		not very cold Fridge
588	14		Easy access to
2002	12		Great service
1274	16		nearby shops
381	4		very nice Decor
2336	0		quite small bathroom
2203	0		Good powerful shower
3222	9		very dark Rooms
4177	5		helpful staff
2460	0		a bit dated dryer
472	14		good bar
4641	5		friendly staff
4198	5		Attentive staff
42	14		broken equipment
707	6		simple breakfast
276	4		Lovely hotel
747	6		good breakfast
4844	5		helpful stay staff
2954	2		a little tired broken Room
4873	7		much smaller Nespresso
4006	13		clean street
718	6		good Breakfast
860	6		excellent Food
1195	16		easy to reach tube station
3438	3		quieter room
4128	5		bad tempered staff
1302	16		basic railway line
913	6		Not breakfast
2801	8		not washed bed throw
662	6		nice food
186	6		great restaurant
421	12		pretty high organization
3652	11		clean modern room
3384	3		very noisy amenities
3681	11		very small Room size
1391	16		Well located tram trip
3966	13		bonus views from
1291	16		very quiet location
4754	5		very helpful Staff
705	6		fresh breakfast
1640	16		very good location
4048	17		Very safe parking facility
2475	8		lovely Bed
812	6		excellent breakfast
856	6		Wonderful breakfast
4659	5		very helpful staff
4915	7		handy pressure Minifridge
3097	2		really nice Room
695	6		much better breakfast
2150	12		friendly service
4223	5		lovely Staff
651	6		lukewarm Cooked breakfast
1401	16		situated tube station
3027	2		nice room
2064	12		free upgrade
2785	8		comfy rooms
2851	2		clean comfortable room
4468	5		excellent Staff
2138	12		very useful check out
1329	16		excellent location
2502	8		comfortable bed
202	16		not so easy to reach Hotel
1468	16		friendly location
2337	0		empty fridge
2265	0		very slippery bath mats
4521	5		catered staff
4514	5		helpful Staff
469	14		isn t free Fi
2535	8		too soft Bed
2886	2		not room
645	6		no lunch
3476	3		a bit Noisy cleaning
2599	8		comfortable pillows
1895	16		great location
3540	11		very comfortable rooms
4994	7		a bit expensive Breakfast
949	6		not cleaned coffee cups
4473	5		Lovely staff
2388	0		Very poor shower
1755	16		excellent location
2482	8		noticeably smaller Executive bed room
4012	13		Located view
3569	11		a little quirky rooms
4671	5		friendly Staff
4295	5		helpful Staff
1799	16		within walking distance Victoria Station
2843	8		bigger Bed room
2719	8		clean sheets
893	6		perfect Breakfast
968	6		extremely well cooked breakfast
3235	9		lack fridge
2417	0		Heavily discoloured sink bath
1154	15		Excellent hotel
3106	2		clean Hotel
977	6		enough Breakfast
598	14		acceptable entrance
1848	16		Always popular tourists
2977	2		good rooms
2057	12		Efficient check out
4746	5		Rudeness rooms
1055	6		large ish glass of wine
1751	16		within walking distance central train station
3091	2		very clean Room
1243	16		difficult to get main attractions
3762	11		dated Rooms
1365	16		close to tram
2521	8		comfy extra room
1577	16		amazing location
1348	16		very good location
4071	5		lovely staff
158	4		not nice room
3392	3		Quiet street
1897	16		10 min walk Express
441	15		Perfect hotel
4762	5		are always good
1562	16		Good location
650	6		Nice breakfast
580	14		nice pool area
4211	5		helpful docoration
2464	0		not clean enough Bathroom
3718	11		Good size room
686	6		plenty of free snacks
4373	5		pleasant staff
302	15		Wonderful stay
1534	16		didn t close toillette
4086	5		Beautiful staff
117	15		good hotel
4533	5		welcoming staff
669	6		nice lunch
3790	11		very average room
4572	5		very good Room service
3686	11		spacious Junior suite
3230	9		well maintained elevators
3303	9		superb interior
2014	12		nice touch
4426	5		helpful staff
4251	5		friendly staff
2156	12		nice checkin
1337	16		great access to the subway tube
3103	2		clean rooms
4872	7		High priced breakfast
1514	16		superb location
2118	12		Very slow response
4026	13		non existent view from room
4212	5		Friendly staff
1996	12		didn t work fan
4566	5		polight staff
457	15		a little sad hotel
3961	13		too far away Mirrors
2703	8		comfortable kids
4863	7		very bad price of room
207	6		great choice
898	6		Uht milk
1029	6		not nice bacon
1731	16		perfect Location
4385	5		tired staff
1427	16		Great location
4403	5		well presented staff
3271	9		dodgy restaurants
2808	8		super comfortable Beds
4845	5		Friendliness staff
1044	6		fresh coffee
1483	16		very easy access to centre by
4856	7		dirty price
2791	8		Most comfy beds
1579	16		close excess to city
4905	7		expensive Rooms
2731	8		Comfy bed
3318	9		No cmplaints
280	16		not area
2070	12		really nice receptions
1945	16		perfect location
1224	16		fantastic location
299	4		not attached floor
1587	16		close by bars
4677	5		Helpful staff
2049	12		great Wifi
4902	7		quality brand
1220	16		very nice Location
4240	5		Friendly Team
1754	16		Located right at Gloucester tourist sites
2039	12		Easy check in
4523	5		very rude staff
3859	11		no space for
1285	16		Central shoppping
4556	5		not consistent Staff
1660	16		splendid location
597	14		excellent bars
2638	8		really comfy bed
2684	8		big bed
4727	5		very friendly Staff
4148	5		Miserable staff
4878	7		full undercounter
925	6		close by drink
2759	8		not comfortable beds
2169	12		Great welcome
2606	8		Comfy bed
1273	16		within restaurants
236	4		Good atmosphere
1993	12		late checkout
3374	3		very loud street noise level
2473	8		huge beds
2859	2		very old room furniture
3239	9		airy fan
152	15		fantastic hotel
1603	16		15 minute walk from Location
3588	11		Small rooms
4784	5		rude Staff
2035	12		fast check in
1800	16		very comfortable location
1669	16		Great location
4775	5		uninterested staff bar staff
3778	11		Comfortable room
1907	16		just outside congestion zone
2650	8		Very comfortable bed
4974	7		a bit expensive drinks
2790	8		a bit flimsy pillow
906	6		Short breakfast time
373	5		very friendly hotel
159	4		friendly hotel
218	4		very nice lovely atmosphere
690	6		Nice breakfast
4176	5		amazing chef
2948	2		liked space decoration
64	4		lovely Gardens
1969	12		Lots of local info
4106	5		helpful Staff
4877	7		Superb price
3010	2		very nicely decorated Room
2871	2		Clean room
2382	0		small bathroom
153	2		Super clean hotel
542	14		excellent facilities
1005	6		Good chicken ceasar
1144	15		luxury feel
4116	5		very welcoming Staff
4235	5		efficient Reception staff
3624	11		comfortable spacious location
2742	8		Love pillows
809	6		Super breakfast
3852	11		not much space
4204	5		helpful staff
555	14		nice bars
142	4		very cozy decor
2747	8		No seats
2550	8		Comfy bed
428	4		good quality restaurant
170	15		nicer stay
4100	5		great staff
3272	9		really dim room
4180	5		very freindly Staff
1617	16		fresh public transport
3357	3		Noisy room
1929	16		great location
2833	8		warm Comfy bed
4823	5		very good chamber maids
127	4		lovely little
3614	11		bigger room
3266	9		damp wet
55	2		clean hotel
2116	12		good well located Wifi
2213	0		amazing showers
4795	5		friendly staff
3040	2		awesome kitchenette
1974	12		Very slow system
1696	16		convenient location
637	6		not enough bickies
1498	16		walking distance Paddington railway station
3808	11		comfortable room
1214	16		200mt tram rail
4464	5		helpful staff
3136	2		Nota room
1676	16		excellent location
442	4		lovely Hotel
1689	16		Good location
1506	16		good location
1318	16		excellent location
3032	2		fine Bedroom
1820	16		Great location
4543	5		helpful staff
2015	12		quirky quotes
2239	0		small shower
4151	5		helpful staff
2258	0		too high Bathtub size
4859	7		v expensive Breakfast
4785	5		friendly helpful staff
887	6		cooked Breakfast
929	6		best coffee
3297	9		so fast to water flow
502	14		good facilities
4956	7		extra special stay
566	14		Free water
89	2		very clean Hotel
3217	9		not bright enough lighting
2854	2		lovely room service
2297	0		not comfortable bathroom
2479	8		Dirty carpet
1628	16		Great location
912	6		really early drink
2696	8		comfy beds
1470	16		Helpful location
1476	16		Very close pub
138	15		amazing hotel
3044	2		clean room
740	6		Nice cocktails
40	16		plenty of restaurants
1222	16		Bad Location
1924	16		perfect Location
4068	5		noisy service staff
3726	11		tiny room
1661	16		more helpful location
264	2		Clean hotel
3426	3		cold room
2563	8		more comfortable Bed
99	15		great Everything
1261	16		Great location
3636	11		Spacious building
312	2		very welcoming cleanliness
243	6		lovely restaurants
2673	8		nice bed
253	6		good restaurants
3328	9		poor Room heating
896	6		good Food
404	15		smart hotel
3109	2		Nice room
4498	5		helpful staff
3380	3		worked air conditioning
4932	7		reasonable cost
3658	11		a bit small Bedrooms
3450	3		blowing room heating
2645	8		Comfortable bed
3038	2		Very comfortable room
3484	3		loud Air condition
4604	5		charming staff
2532	8		comfy armchairs
2067	12		easy design
3385	3		Quiet street
3188	9		Interesting room design
4087	5		excellent Staff
4366	5		helpful staff
2342	0		not been cleaned Bathroom
1309	16		Great location
3090	2		very dirty rooms
846	6		wasn t eaten cooking
3891	11		small radiator
1340	16		perfect location
4849	5		always helping Reception desk
1306	16		Great location
1694	16		convenient included
3243	9		improved ceiling
4246	5		brilliant Staff
2957	2		clean rooms
46	2		friendly cleanness
1068	6		great breakfast
1545	16		a bit far from city center
4722	5		very helpful Staff
3181	2		nice Suite
4621	5		excellent Restaurant staff
4003	13		great view
1557	16		too toad works
93	16		Comfy Arena Stadium
3229	9		Poor heating
268	4		Fantastic hotel
254	2		very clean new Quality of
3294	9		wouldn t shut curtains
372	4		weird mat
985	6		half eaten bottles of water
3175	2		very clean Hotel
1847	16		good location near hyde park
3662	11		not of a standard Rooms
3937	13		Great panoramic
1608	16		close to breakfast area
4052	17		safe Laptop
2546	8		smell Bed
3225	9		no bulbs
2614	8		Comfortable bed
1975	12		pleasant stay
4532	5		nice Lounge staff
2909	2		orange rooms
2991	2		Good room
4218	5		very friendly Staff
2117	12		lovely service
3473	3		not very welcoming noise
1914	16		good location
2641	8		uncomfortable Bed
1866	16		perfect location
2582	8		Old furniture
4984	7		a bit pricey Restaurant menu
2164	12		easy London
681	6		warm cookie
3395	3		noise rooms
256	15		Nothing great hotel
3111	2		good bedroom
4175	5		good staff
1382	16		trendy location
4881	7		slightly expensive parking
2661	8		luxurious bed
4803	5		friendly staff
1501	16		great location
316	2		Very clean ensuite
3728	11		Small room
3949	13		no view
3535	11		nice modern cosy room
1815	16		Next Hyde park
3816	11		no top floor rooms
1960	12		don t book tickets
953	6		fine breakfast
3547	11		very small room
2946	2		Very clean room
1208	16		very near Hyde Busses station
928	6		Excellent breakfast
3415	3		very very loud drilling
3865	11		present Room
309	4		Lovely art
4260	5		Very helpful reception staff
2151	12		very well queries
2081	12		nice wifi access
1835	16		very modern location
767	6		good food
3003	2		very comfortable room
3031	2		clean rooms
4650	5		Polite staff
2860	2		great front desk staff rooms
2278	0		hot Shower
2778	8		best nights sleep
1865	16		close to location
2811	8		worn carpet
2686	8		very comfortable Bed
945	6		great selection of food
1434	16		within walking distance hotel
2844	2		Very well appointed rooms
3550	11		spacious room
426	4		fantastic doc
4944	7		too expensive room price
329	4		modern hotel
2100	12		Very good choices
429	4		so close to everything
4159	5		excellent staff
4911	7		lots of DLR
3498	3		incredibly noisy heating
2474	8		very soft mattress
1123	15		exclusive Hotel
4616	5		lovely Receptionist
4296	5		perfect staff
2078	12		Slow cleaning service
4987	7		amazing value for money
2354	0		very uncomorfotable Bathroom
1789	16		a little further away Knightsbridge
3164	2		right at room
2751	8		comfy Beds
2335	0		leaking toilet
4239	5		nice staff
2783	8		amazingly lush pillows
2738	8		super comfortable bed
2904	2		very satisfied with room
266	4		really good experience
3758	11		a bit small Room
1942	16		Convenient for central
3459	3		a little noisey Road
2809	8		very comfy bed
1550	16		great bus
1904	16		nearby lobby
4833	5		fantastic staff
549	14		good Pool
1379	16		Close to coach stops
1778	16		closed restaurant
4350	5		very friendly staff
862	6		complimentary bottle of
2333	0		high standards shower
2683	8		weren t changed sheets
4852	5		not helpful support
3015	2		inconvenient room
2793	8		very shabby wobbly Furniture
4520	5		Special staff
344	4		friendly stuff
1178	15		ease service hotel
3951	13		Directly above channel view of the canal
1611	16		good Location
4937	7		Extraordinarily expensive Width
4043	17		Terrible night
3255	9		rather dirty stairway
1139	15		good stay
4301	5		excellent Room service
3809	11		Nice large room
3290	9		poor Ventilation
4927	7		40 mins Price of food
2267	0		nice shower room
693	6		nice touch welcome drink
870	6		Very good breakfast
220	5		friendly hotel
752	6		Excellent breakfast
3999	13		too small view
2723	8		confortable bed
480	14		well equipped bar facilities
2980	2		lovely rooms
2534	8		really comfortable sofa bed
4370	5		a lot receptionists
3886	11		thick walls
4065	5		pleasant staff
4664	5		helpful hotel staff
4093	5		clean staff
1417	16		well located property
4101	5		very friendly Staff
4316	5		friendly professional staff
3413	3		Stale air
4680	5		pleasant staff
2244	0		clean bathrooms
868	6		excellent breakfast
4769	5		Friendly staff
2504	8		very comfy bed
800	6		good breakfast
1327	16		very good location
4421	5		very pleasant staff
801	6		excellent breakfast
297	4		friendly hotel
406	2		filthy experience
1804	16		Close to train bus
3139	2		clean room
3180	2		beautiful room
3402	3		constant drilling noise
902	6		nicer displayed continental breakfast section
4830	5		helpful staff
1744	16		perfect for Location
4854	5		helpfull Staff
1456	16		Great location
3784	11		Very small rooms
500	14		no pool
2668	8		comfy bed
2234	0		a bit poor water
353	7		Friendly value
1439	16		very close to tram station
2700	8		very comfy Bed
1076	6		excellent coffee shop
1052	6		regular bacon
569	14		Lack of car parking
206	15		nice English
3493	3		Closeness rooms
4089	5		excellant facilties
931	6		super breakfast
270	4		nice decor
150	7		cheap hotel
2490	8		amazing bed
1605	16		Excellent transport links
1719	16		Excellent location
608	14		Old Bar
1700	16		very convenient very close to financial
1428	16		great location
2418	0		big bathroom
655	6		Excellent breakfast
3055	2		efficient Front desk
4032	17		out of order Footpath
3329	9		not a lot of privacy
2993	2		a little dusty room
927	6		so food
1869	16		great location
1723	16		excellent location
2062	12		Free wifi
2204	0		Very small bathroom
3419	3		a little rosier tone
2379	0		fresh lemon water
899	6		tasty food
2468	8		broke Bed
2306	0		too deep sink
4125	5		very nice staff
1232	16		short walk from Euston
4577	5		always willing to staff
2184	12		very easy instructions
3122	2		very bad room
323	4		cool decorations
2697	8		a bit old Mattress
1358	16		Excellent location
1584	16		Great location
1844	16		one stop airport
665	6		Good breakfast
2648	8		very good bedding
1662	16		20 mins tourist stops
471	14		No Facilities
1919	16		great Location
128	4		right next to Hotel
4014	13		fabulous city views
666	6		cooked to English
4016	13		great view
2427	0		a little hard hairdryer
2325	0		no wash basin
2564	8		comfy Bed
3156	2		very nice room
1752	16		Great location
1345	16		just outside of city
4725	5		forthcoming staff
3325	9		No natural light
3584	11		smallest room
4580	5		happy staff
10	5		not nice people
2834	8		great beds
4220	5		friendly staff
2398	0		renovated bathroom
28	2		very clean Hotel
859	6		No tea coffee facilities
1540	16		Clean Location
2451	0		large bathroom
2095	12		complimentary English
3130	2		unlucky room cleaning
3804	11		small room
473	14		no heating
934	6		great breakfast Buffett
2302	0		nice shower
4340	5		friendly staff
4711	5		great botanist
3123	2		good Room
4885	7		extremely expensive cost of breakfast
1761	16		lovely Transport links
1158	15		quite good Fi
4285	5		great helped Staff
277	2		very clean hotel
1450	16		very easily accessible Hotel
3678	11		tight space
3341	3		very noisy neighbours
2453	0		good bathrooms
4007	13		No view
941	6		pretty standard breakfast
961	6		No bread
107	4		nicely decorated hotel
1707	16		excellent location near
2741	8		Large comfy bed
1883	16		great location
3843	11		bigger room
1155	15		not to Hotel
4059	5		annoying service
311	4		yummy touch
3405	3		cold rooms
1061	6		complimentary tea
4337	5		extremely cheerful Receptionist
2595	8		Lacking double bed
649	6		not enough tea bags
4981	7		Good value
2289	0		decent size bathroom
4165	5		welcoming staff
1503	16		Good location
4890	7		expensive breakfast room
4384	5		attentive staff
2971	2		very hot Room
2997	2		clean room
1722	16		kinda far from location
1014	6		nice cheese jams
2636	8		comfortable bedroom
2840	8		Small double bed
1509	16		up to tram line into
909	6		rubbery pancakes
3572	11		a little small room
4529	5		friendly staff
4569	5		cute cat
287	7		good value hotel
663	6		good breakfast
4708	5		obliging Staff
2102	12		very handy phone
3926	10		cold cuts
2803	8		Really comfy bed
1663	16		clean Underground Station
446	4		pleasant downstairs
1264	16		Excellent location
2644	8		Comfy bed
1620	16		very good location
4135	5		helpful staff
102	4		Wonderful little
3036	2		very clean rooms
3236	9		tired Lobby
1354	16		5 minutes walk Bank
4894	7		Top prices
4899	7		very high price
2345	0		fresh towels
66	16		many places
4930	7		super cheap Restaurant
2454	0		Clean towels
248	2		Really clean hotel
233	2		Horrible smell
3007	2		clean Rooms
3923	10		very hot Restaurant
1521	16		easy commute
4492	5		exceptional Staff
1435	16		very close to public transport
711	6		Visibly dirty coffee cups
937	6		stale bacon
4635	5		pretentious faffy
3996	13		not available window
4497	5		very rude receptionist
4789	5		Very clean receptionist
678	6		Free breakfast
328	14		very clean Facilities
3913	1		did not work tv
3625	11		small rooms
789	6		Excellent breakfast
805	6		varied choice of foods
738	6		good Breakfast
1716	16		perfect location
4321	5		helpful facilities
4843	5		very friendly hotel
4078	5		friendly Staff
3118	2		good room
1954	12		not not complimentary access
1976	12		kept Internet access
3640	11		tiny Bedrooms
3060	2		dated room
3753	11		rooms upgraded
34	4		Good Palace
3387	3		noise water system
4740	5		extremely helpful staff
2133	12		excellent service
4691	5		extremely friendly Reception
777	6		Good buffet breakfast
1420	16		no lift
1293	16		beauty Location
1077	6		small tea
751	6		best Breakfast
75	14		hardly any storage
3906	1		very hard to tv remote
1829	16		Good proximity for
3170	2		good clean
1448	16		Great location
1618	16		a few minutes to tube
1987	12		very late check in
4120	5		helpful staff
4501	5		friendly staff
4558	5		helpful Staff
251	4		Impressive decoration
1057	6		very busy breakfast room
4998	7		expensive Taxi facility
834	6		lovely food
579	14		plenty of bars
4326	5		nice General staff
1496	16		excellent Location
4284	5		very attentive polite staff
4742	5		friendly waiter
396	15		good hotel
2836	8		very comfortable bed
3922	10		hot morning
4297	5		friendly staff
4978	7		great value for money
4268	5		Very clean staff
3825	11		Small room
4717	5		Lovely staff
3045	2		good friendly room
2847	2		tidy Room
1604	16		perfect location
1903	16		near location
113	4		lovely spread
2352	0		smallest Shower
546	14		Clean facilities
1670	16		Excellent location for transport
1066	6		huge food patches
1750	16		awkward Location
612	14		No coffee machine
2266	0		loved bathroom
4270	5		No bellboys
1477	16		Very good train station
1074	6		very good Breakfast
4439	5		very friendly Staff
2625	8		No flannels
3537	11		spacious rooms
504	14		no car park space
2003	12		working AC
1373	16		Nice restaurant area
3713	11		comfortable Room
1588	16		loved location
1580	16		really great location
2276	0		not flowing properly water
672	6		Great coffee
4761	5		always on duty staff
2852	2		clean Room
2905	2		Smart room
2236	0		Good maintained bathroom
697	6		Plenty thirst
4964	7		Decent value for
901	6		excellent breakfast
1395	16		right tube station
4150	5		beautiful staff
1388	16		Great Tram stop
1240	16		Close restaurants
1933	16		great location
1826	16		almost on top tram stop
2200	0		good quality Bathroom updates
3131	2		excellent room
7	4		excellent decor
702	6		not as hot breakfast
1491	16		Good location
4343	5		excellent staff
2405	0		nice bath
4955	7		overpriced space
883	6		good quality Breakfast
4155	5		very friendly staff
2252	0		clean bathroom
288	2		clean hotel
4542	5		helpful staff
3531	11		spacious Lobby
4429	5		lovely staff
3676	11		fantastic rooms
2377	0		fresh bathroom
876	6		lovely bottle of wine
3021	2		Clean room
3440	3		Quiet Rooms
1529	16		great Location
98	4		Beautifully furnished gorgeous friendly
379	4		lovely working
4882	7		Excellent price for location
4398	5		Super friendly staff
990	6		Nice coffee machine
2585	8		Comfortable bedroom
4651	5		very friendly Staff
2045	12		nice touch
3551	11		comfortable Room
3797	11		comfortable room
3469	3		very noisy room
4491	5		efficient Staff
4058	5		welcoming staff
3661	11		very small Room
336	4		cosy hotel
4386	5		very helpful Staff
4265	5		ordinary staff
2069	12		good wifi signal
1369	16		Great location
4401	5		staff great
3907	1		barely any tv picture
114	6		not fresh rolls
4564	5		extremely helpful approachable Staff
2722	8		wobbly bed
2589	8		amazing bed
550	14		not available Pool
3300	9		very low light
1850	16		Very nice fitness centre
2587	8		a bit hard Pillows
3160	2		better room
1734	16		right outside Tram stops
3895	11		not enough shelf space
963	6		excellent food
4679	5		friendly Staff
3234	9		leaking state
727	6		complimentary sparkling wine
3257	9		dark carpet
2894	2		very nice Room
3965	13		Great view over the city
4041	17		No Safe in
4482	5		really lovely staff
1896	16		Very good location
4928	7		big value for money
2568	8		excellent bed
971	6		great Breakfast
364	6		terrific Restaurant
4818	5		great staff
1387	16		Few minutes walk Canary Warf
4774	5		friendly Staff
2647	8		amazing bed
337	4		nice ambiance
1886	16		close to museums
736	6		average toaster
3664	11		very small Room
4160	5		really helpful Staff
3715	11		very good Room facilities
2941	2		really tasteful room
3727	11		small Room
825	6		free tea options
4358	5		no room service
1928	16		VERY good tram stops
2892	2		clean Room
3418	3		Long tune station
1932	16		good location
822	6		excellent Food
4451	5		helpful Staff
3339	9		too hot Room
2678	8		outside seating
4431	5		Special professional
1132	15		very average Restaurant
1980	12		friendly service
1197	16		close to tube station
412	9		Not so expensive furniture
306	4		smart hotel
4660	5		excellent staff
4592	5		very friendly staff
1634	16		excellent location
3345	3		loud Room
2910	2		nice Room
1124	15		good weather
763	6		good Breakfast
1004	6		not replenished coffee
4070	5		friendly staff
4744	5		really helpful staff
2190	12		Free WIFI
3018	2		amazing room
4434	5		very helpful Staff
4874	7		very expensive breakfast
2360	0		No toothpaste
3245	9		slippery floor tiles
1185	16		Brilliant location
1326	16		easy to get metro
1548	16		fairly quiet location
4900	7		quite highly priced Room
4729	5		really helpful staff
307	4		good pubs
4654	5		clean staff
380	15		amazing hotel
43	4		brilliant decorations
1675	16		Convenient drive to from airport
3841	11		well equipped rooms
3615	11		very compact very awkward
4561	5		very helpful reception staff
4354	5		so Reception Staff
3158	2		Clean room
4352	5		friendly staff
1205	16		perfect location
3327	9		badly scuffed press
271	4		beautiful communal
41	4		very comfortable welcome
3855	11		Very comfortable lobby area
2506	8		Comfortable pillows
1449	16		far away from tourist attractions
71	2		comfort cleanliness
87	4		Classy style
3885	11		more room
249	15		very nice hotel
4319	5		extremely helpful Room
2207	0		weren t very clean bathroom floor
2279	0		No hair dryer
557	14		good Resturant facilities
531	14		great pool
1657	16		excellent location
923	6		very good Food
1253	16		3 5 km away center
2066	12		excellent standard
787	6		very good Breakfast
1091	6		overcooked Breakfast
3695	11		relatively small room
204	4		Lovely hotel
1440	16		Great location
710	6		good breakfast nespresso
2366	0		lovely hot power shower
263	4		wonderful Hotel
3617	11		a bit bigger room
2995	2		unbearable stench
4674	5		Great staff
2403	0		very cramped Bathroom
2018	12		poor wifi
3262	9		Hollow ceiling
1946	16		excellent Location
3703	11		too small Rooms
624	14		recommended parking
1855	16		not bad Location
4655	5		Very attentive staff
1737	16		great Location
2400	0		No shower
683	6		poor breakfast
1931	16		Good location
4732	5		Very friendly staff
2952	2		clean room
2969	2		lovely rooms
4042	17		No safety catches
2576	8		very clean Bed
3899	11		comfortable level room
4923	7		Lots of money
2142	12		utterly useless remote
1568	16		Excellent location
4976	7		low pound
2029	12		worked properly everything
83	4		great architecture
583	14		good facilities
3228	9		poor Ergonomics
4381	5		Very friendly staff
4986	7		Free cookie
3460	3		beautiful quality air conditioning
4389	5		helpful Staff
1047	6		just fair Breakfast
3208	9		cheeky room upgrade
4349	5		moderately helpful Staff
1256	16		Quiet location
1018	6		incredible breakfast tasty
209	4		beautiful rose petals
1198	16		comfy Location
1181	15		Excellent stay
70	6		great restaurant
4954	7		very good price
3171	2		well appointed room
957	6		somewhat uncomfortable breakfast room
3416	3		Booming bass
4419	5		helpful staffs
58	15		great base
3581	11		so basic rooms
36	15		Very nice hotel
3622	11		very small Room
4841	5		professional staff
1594	16		Excellent location
3981	13		so dirty windows
735	6		No Tea
1641	16		Very close to tube station
3352	3		Great atmosphere
1157	15		Loved hotel
2429	0		spacious shower
2489	8		too hot Bed
3026	2		excellent refurbished rooms
3394	3		quiet hotel
3919	10		Cold restaurant
3849	11		comfortable Room
4743	5		Friendly bar staff
2006	12		quick service
348	4		didn t taste nice English
304	4		Stylish decoration
4477	5		extremely accommodating Restaurant
2617	8		extra large bed
3675	11		small room
4013	13		lovely views of the tower
499	14		really popular bar restaurant
631	6		poor tea
4136	5		great Concierge
1581	16		perfect tube station
4756	5		very polite Desk attendants
2238	0		Old shower
3835	11		smaller Room
3507	11		big rooms
3599	11		a little small room
45	14		not good quality iron
213	4		good Lobby
1392	16		Good location
1857	16		friendly location
4179	5		happy supportive staff
1455	16		efficient Location
3918	10		freezing heater
4283	5		friendly staff
1697	16		Great location
679	6		excellent Coffee machine
2752	8		Comfortable accommodation
1796	16		lots of Location
1735	16		perfect location
2012	12		easy access
947	6		Fun food
3366	3		noise city
1255	16		very good Location
3432	3		Noisy work
4941	7		high cost
4546	5		Genuine attention
3301	9		far too hot room
1811	16		tram hotel
3116	2		very attractive room
1138	15		Awful accommodation
3789	11		small rooms
2539	8		cozy bed
4245	5		very helpful Staff
4318	5		Brilliant staff
4507	5		helpful staff
1551	16		Fantastic location
1364	16		really close to trainstation business district
4188	5		Very helpful Concierge staff
4512	5		friendly staff
4938	7		quite expensive East attractions
1168	15		Great stay
1425	16		close to city center
1134	15		excellent hotel
4611	5		very friendly Staff
1639	16		walking distance location
3651	11		very modern room
3528	11		a bit small room
3363	3		luxurious air conditioning
4848	5		helpful staff
3568	11		very small room
918	6		plenty cereal
1817	16		brilliant location
4614	5		always anticipating staff
144	4		was very and floral
3938	13		not open windows
3561	11		too small spa area
3153	2		Very pleasant room
1474	16		clean Location
3879	11		Good sized room
4214	5		friendly staff
4181	5		exceptionally rude Breakfast staff
4195	5		helpful staff
850	6		Very early breakfast finish
1442	16		Perfect location for
3135	2		very clean Rooms
1958	12		fast wifi
696	6		No breakfast coffee
257	12		always constant Hotel
2254	0		nice bathroom
2042	12		available wifi
2143	12		excellent service
2153	12		simple Cycle
1713	16		not very far underground station
2691	8		expensive Beds
4594	5		beautiful totally professional front desk
744	6		Excellent breakfast
1402	16		plenty of lifts
2027	12		good job drawer storage
168	4		modern Doresett
3941	13		lots of windows
1578	16		great location
784	6		excellent continental breakfast
4406	5		Excellent staff
2375	0		very unhygienic Toilet
954	6		Cold tea
362	6		lovely cafe
3594	11		small desk
3346	3		crackling signal
1703	16		close to Kensington gardens
